date,tavg,tmin,tmax,prcp,wspd,pres,tsun,city
2024-10-01 00:00:00,29.1,25.4,34.1,390.8,,1008.6,,Nellore
2024-11-01 00:00:00,26.5,23.4,30.7,272.1,,1011.1,,Nellore
2024-12-01 00:00:00,25.7,23.1,29.5,,,1011.6,,Nellore
2025-01-01 00:00:00,24.3,20.0,29.6,6.6,,1013.3,,Nellore
2025-02-01 00:00:00,25.8,20.6,32.7,0.4,,1013.1,,Nellore
2025-03-01 00:00:00,,,,,,,,Nellore
2025-04-01 00:00:00,30.8,26.0,37.3,3.4,,1007.9,,Nellore
2025-05-01 00:00:00,31.2,27.0,37.3,92.1,,1004.3,,Nellore
2025-06-01 00:00:00,32.0,27.5,37.5,50.0,,1003.8,,Nellore
2025-07-01 00:00:00,31.4,27.1,36.8,104.6,,1003.6,,Nellore
2025-08-01 00:00:00,30.0,26.0,35.2,117.5,,1005.3,,Nellore
2025-09-01 00:00:00,29.6,26.0,34.8,123.6,,1005.8,,Nellore
2025-10-01 00:00:00,27.0,23.9,31.1,494.3,,1008.5,,Nellore
2025-11-01 00:00:00,25.9,22.8,29.7,132.8,,1012.4,,Nellore
2025-12-01 00:00:00,23.1,19.5,27.6,117.7,,1013.6,,Nellore
2020-01-01 00:00:00,,,,,,,,Bhavnagar
2020-02-01 00:00:00,,,,,,1013.5,,Bhavnagar
2020-03-01 00:00:00,,,,,,,,Bhavnagar
2020-04-01 00:00:00,,,,,,,,Bhavnagar
2020-05-01 00:00:00,,,,,,,,Bhavnagar
2020-06-01 00:00:00,,,,,,,,Bhavnagar
2020-07-01 00:00:00,,,,,,,,Bhavnagar
2020-08-01 00:00:00,27.7,,,,,,,Bhavnagar
2020-09-01 00:00:00,,,,,,,,Bhavnagar
2020-10-01 00:00:00,,,,,,,,Bhavnagar
2020-11-01 00:00:00,,,,,,,,Bhavnagar
2020-12-01 00:00:00,,,,,,,,Bhavnagar
2021-01-01 00:00:00,21.4,15.3,26.8,,,1012.9,,Bhavnagar
2021-02-01 00:00:00,24.8,18.9,30.8,0.0,,1013.4,,Bhavnagar
2021-03-01 00:00:00,29.1,23.1,35.4,0.0,,1010.5,,Bhavnagar
2021-04-01 00:00:00,31.5,25.9,37.3,0.2,,1008.4,,Bhavnagar
2021-05-01 00:00:00,31.6,27.0,36.7,249.2,,1004.5,,Bhavnagar
2021-06-01 00:00:00,30.7,27.2,35.1,38.6,,1003.5,,Bhavnagar
2021-07-01 00:00:00,29.9,27.3,33.7,88.9,,1001.7,,Bhavnagar
2021-08-01 00:00:00,28.9,25.7,32.8,43.6,,1004.7,,Bhavnagar
2021-09-01 00:00:00,28.2,24.6,31.8,331.2,,1003.4,,Bhavnagar
2021-10-01 00:00:00,28.4,24.3,33.0,20.1,,1009.2,,Bhavnagar
2021-11-01 00:00:00,26.6,21.4,31.6,7.6,,1010.9,,Bhavnagar
2021-12-01 00:00:00,22.0,17.7,26.3,2.2,,1015.2,,Bhavnagar
2022-01-01 00:00:00,20.7,15.6,25.6,3.1,,1014.4,,Bhavnagar
2022-02-01 00:00:00,23.5,17.8,29.5,0.0,,1011.9,,Bhavnagar
2022-03-01 00:00:00,29.4,24.1,35.2,0.0,,1009.6,,Bhavnagar
2022-04-01 00:00:00,32.2,27.3,37.9,0.1,,1007.1,,Bhavnagar
2022-05-01 00:00:00,32.9,28.1,38.9,1.2,,1003.4,,Bhavnagar
2022-06-01 00:00:00,31.6,27.6,36.0,27.3,,1002.7,,Bhavnagar
2022-07-01 00:00:00,29.4,25.6,32.2,288.5,,1002.0,,Bhavnagar
2022-08-01 00:00:00,29.6,25.6,32.8,113.9,,1002.3,,Bhavnagar
2022-09-01 00:00:00,29.2,25.0,33.3,156.2,,1006.0,,Bhavnagar
2022-10-01 00:00:00,29.0,24.6,33.4,73.9,,1010.2,,Bhavnagar
2022-11-01 00:00:00,26.7,21.4,31.5,0.0,,1013.0,,Bhavnagar
2022-12-01 00:00:00,24.1,18.7,28.8,1.6,,1013.0,,Bhavnagar
2023-01-01 00:00:00,21.1,15.4,26.0,0.8,,1015.1,,Bhavnagar
2023-02-01 00:00:00,24.8,18.5,31.5,0.0,,1013.8,,Bhavnagar
2023-03-01 00:00:00,28.4,22.2,33.4,57.9,,1011.4,,Bhavnagar
2023-04-01 00:00:00,30.5,25.2,35.8,0.4,,1008.7,,Bhavnagar
2023-05-01 00:00:00,32.5,27.1,37.6,35.8,,1007.3,,Bhavnagar
2023-06-01 00:00:00,31.6,27.2,35.7,186.3,,1003.6,,Bhavnagar
2023-07-01 00:00:00,29.5,26.1,32.6,617.0,,1002.6,,Bhavnagar
2023-08-01 00:00:00,29.8,25.7,33.5,9.2,,1005.7,,Bhavnagar
2023-09-01 00:00:00,30.0,26.0,33.9,93.7,,1005.5,,Bhavnagar
2023-10-01 00:00:00,29.4,24.6,34.7,0.7,,1011.4,,Bhavnagar
2023-11-01 00:00:00,27.3,22.5,31.9,64.9,,1013.0,,Bhavnagar
2023-12-01 00:00:00,23.6,19.5,28.2,0.0,,1014.2,,Bhavnagar
2024-01-01 00:00:00,22.3,17.0,27.5,0.1,,1014.9,,Bhavnagar
2024-02-01 00:00:00,25.1,19.6,30.6,0.0,,1014.4,,Bhavnagar
2024-03-01 00:00:00,28.0,22.1,34.1,6.3,,1012.0,,Bhavnagar
2024-04-01 00:00:00,31.9,26.8,37.3,1.1,,1008.0,,Bhavnagar
2024-05-01 00:00:00,33.9,28.9,39.8,0.0,,1004.3,,Bhavnagar
2024-06-01 00:00:00,32.1,28.4,36.4,82.1,,1002.2,,Bhavnagar
2024-07-01 00:00:00,29.4,26.6,32.5,266.8,,999.4,,Bhavnagar
2024-08-01 00:00:00,29.4,25.7,32.1,360.5,,,,Bhavnagar
2024-09-01 00:00:00,28.9,25.2,,,,1006.0,,Bhavnagar
2024-10-01 00:00:00,29.3,25.5,33.3,50.4,,1009.4,,Bhavnagar
2024-11-01 00:00:00,26.6,20.0,31.3,0.0,,1012.9,,Bhavnagar
2024-12-01 00:00:00,21.8,16.4,26.7,,,1013.6,,Bhavnagar
2025-01-01 00:00:00,21.8,15.6,27.2,0.0,,1013.8,,Bhavnagar
2025-02-01 00:00:00,24.6,18.2,30.7,0.0,,1013.6,,Bhavnagar
2025-03-01 00:00:00,,,,,,,,Bhavnagar
2025-04-01 00:00:00,31.6,25.2,37.0,4.1,,1007.2,,Bhavnagar
2025-05-01 00:00:00,31.3,26.5,35.5,72.0,,1003.7,,Bhavnagar
2025-06-01 00:00:00,30.6,27.4,34.2,107.1,,1001.3,,Bhavnagar
2025-07-01 00:00:00,29.3,26.2,32.1,187.6,,1001.3,,Bhavnagar
2025-08-01 00:00:00,29.0,25.7,32.1,123.0,,1004.0,,Bhavnagar
2025-09-01 00:00:00,27.6,25.2,31.0,203.7,,1005.9,,Bhavnagar
2025-10-01 00:00:00,27.5,24.2,31.5,194.5,,1009.0,,Bhavnagar
2025-11-01 00:00:00,24.3,20.1,29.0,11.5,,1013.9,,Bhavnagar
2025-12-01 00:00:00,22.5,17.8,28.0,0.0,,1014.8,,Bhavnagar
2020-01-01 00:00:00,,,,,,,,Dehradun
2020-02-01 00:00:00,,,,,,,,Dehradun
2020-03-01 00:00:00,,,,,,,,Dehradun
2020-04-01 00:00:00,,,,,,,,Dehradun
2020-05-01 00:00:00,,,,,,,,Dehradun
2020-06-01 00:00:00,,,,,,,,Dehradun
2020-07-01 00:00:00,,,,,,,,Dehradun
2020-08-01 00:00:00,27.2,,,,,,,Dehradun
2020-09-01 00:00:00,,,,,,,,Dehradun
2020-10-01 00:00:00,,,,,,,,Dehradun
2020-11-01 00:00:00,,,,,,,,Dehradun
2020-12-01 00:00:00,,,,,,,,Dehradun
2021-01-01 00:00:00,12.4,7.3,21.0,,,1015.0,,Dehradun
2021-02-01 00:00:00,15.9,10.2,24.6,23.7,,1014.4,,Dehradun
2021-03-01 00:00:00,20.8,13.9,30.5,10.2,,1010.3,,Dehradun
2021-04-01 00:00:00,24.2,16.3,33.9,29.6,,1008.3,,Dehradun
2021-05-01 00:00:00,26.0,20.0,33.6,166.0,,1004.9,,Dehradun
2021-06-01 00:00:00,27.7,22.6,34.0,177.0,,1001.0,,Dehradun
2021-07-01 00:00:00,27.3,23.7,32.7,789.1,,1000.1,,Dehradun
2021-08-01 00:00:00,26.7,23.5,32.1,479.3,,1002.2,,Dehradun
2021-09-01 00:00:00,26.2,22.5,31.7,371.5,,1005.9,,Dehradun
2021-10-01 00:00:00,22.5,17.9,29.6,54.3,,1009.1,,Dehradun
2021-11-01 00:00:00,16.7,11.7,25.2,0.0,,1013.6,,Dehradun
2021-12-01 00:00:00,12.8,7.7,21.0,3.7,,1017.7,,Dehradun
2022-01-01 00:00:00,12.1,7.9,18.8,168.2,,1015.4,,Dehradun
2022-02-01 00:00:00,13.2,7.5,21.6,47.3,,1013.0,,Dehradun
2022-03-01 00:00:00,21.4,14.8,30.4,3.6,,1009.2,,Dehradun
2022-04-01 00:00:00,26.5,18.6,36.3,0.9,,1005.0,,Dehradun
2022-05-01 00:00:00,27.9,21.3,35.8,78.8,,1001.5,,Dehradun
2022-06-01 00:00:00,29.4,23.0,37.2,173.9,,999.1,,Dehradun
2022-07-01 00:00:00,27.6,23.8,33.2,589.3,,1001.7,,Dehradun
2022-08-01 00:00:00,27.5,23.6,33.3,477.0,,1002.0,,Dehradun
2022-09-01 00:00:00,25.7,22.0,31.4,278.9,,1005.1,,Dehradun
2022-10-01 00:00:00,21.9,17.1,29.3,116.3,,1011.3,,Dehradun
2022-11-01 00:00:00,17.6,12.5,25.9,0.8,,1014.2,,Dehradun
2022-12-01 00:00:00,13.6,8.3,22.7,1.5,,1014.9,,Dehradun
2023-01-01 00:00:00,12.7,7.5,20.8,53.0,,1017.1,,Dehradun
2023-02-01 00:00:00,16.2,10.1,25.3,10.4,,1013.6,,Dehradun
2023-03-01 00:00:00,19.2,13.3,28.5,80.4,,1012.7,,Dehradun
2023-04-01 00:00:00,22.9,15.9,31.6,65.4,,1008.9,,Dehradun
2023-05-01 00:00:00,24.7,18.4,33.3,110.8,,1006.2,,Dehradun
2023-06-01 00:00:00,27.8,22.5,34.9,228.4,,1001.2,,Dehradun
2023-07-01 00:00:00,27.1,23.7,32.3,829.2,,1001.9,,Dehradun
2023-08-01 00:00:00,27.1,23.6,32.0,797.2,,1001.5,,Dehradun
2023-09-01 00:00:00,27.0,22.5,32.9,199.5,,1005.0,,Dehradun
2023-10-01 00:00:00,21.8,16.4,30.1,7.2,,1011.7,,Dehradun
2023-11-01 00:00:00,17.8,12.7,26.5,4.0,,1016.0,,Dehradun
2023-12-01 00:00:00,14.0,8.7,23.1,0.5,,1017.2,,Dehradun
2024-01-01 00:00:00,11.4,6.4,20.1,6.1,,1017.3,,Dehradun
2024-02-01 00:00:00,13.9,7.9,22.2,52.3,,1016.4,,Dehradun
2024-03-01 00:00:00,18.7,12.2,27.2,68.4,,1012.8,,Dehradun
2024-04-01 00:00:00,24.1,16.7,33.3,13.0,,1007.7,,Dehradun
2024-05-01 00:00:00,29.1,21.5,37.6,2.1,,1002.7,,Dehradun
2024-06-01 00:00:00,31.0,24.4,38.8,55.5,,999.1,,Dehradun
2024-07-01 00:00:00,27.9,24.4,33.1,821.9,,998.8,,Dehradun
2024-08-01 00:00:00,27.5,24.0,32.7,743.5,,,,Dehradun
2024-09-01 00:00:00,26.1,22.3,32.1,,,1004.5,,Dehradun
2024-10-01 00:00:00,23.2,17.9,31.1,0.8,,1010.0,,Dehradun
2024-11-01 00:00:00,18.0,13.4,26.0,0.1,,1014.7,,Dehradun
2024-12-01 00:00:00,13.1,8.0,22.3,,,1016.0,,Dehradun
2025-01-01 00:00:00,13.3,8.1,21.9,7.7,,1015.7,,Dehradun
2025-02-01 00:00:00,15.3,9.1,24.6,28.0,,1014.5,,Dehradun
2025-03-01 00:00:00,,,,,,,,Dehradun
2025-04-01 00:00:00,25.0,17.1,34.4,24.9,,1006.9,,Dehradun
2025-05-01 00:00:00,27.3,20.9,35.1,127.3,,1003.4,,Dehradun
2025-06-01 00:00:00,27.8,23.1,34.3,334.0,,1000.6,,Dehradun
2025-07-01 00:00:00,27.4,23.8,32.4,486.1,,999.7,,Dehradun
2025-08-01 00:00:00,26.3,23.3,30.9,723.9,,1003.4,,Dehradun
2025-09-01 00:00:00,24.8,21.7,28.8,206.5,,1006.3,,Dehradun
2025-10-01 00:00:00,21.2,16.6,27.0,23.1,,1011.9,,Dehradun
2025-11-01 00:00:00,16.2,11.6,22.7,0.0,,1015.4,,Dehradun
2025-12-01 00:00:00,13.4,9.5,19.9,0.0,,1016.4,,Dehradun
2020-01-01 00:00:00,,,,,,,,Durgapur
2020-02-01 00:00:00,,,,,,,,Durgapur
2020-03-01 00:00:00,,,,,,,,Durgapur
2020-04-01 00:00:00,,,,,,,,Durgapur
2020-05-01 00:00:00,,,,,,,,Durgapur
2020-06-01 00:00:00,,,,,,,,Durgapur
2020-07-01 00:00:00,,,,,,,,Durgapur
2020-08-01 00:00:00,,,,,,,,Durgapur
2020-09-01 00:00:00,,,,,,,,Durgapur
2020-10-01 00:00:00,,,,,,,,Durgapur
2020-11-01 00:00:00,,,,,,,,Durgapur
2020-12-01 00:00:00,,,,,,,,Durgapur
2021-01-01 00:00:00,18.8,12.1,27.7,,,1014.1,,Durgapur
2021-02-01 00:00:00,21.2,13.8,30.1,2.4,,1013.9,,Durgapur
2021-03-01 00:00:00,26.9,19.2,35.5,0.5,,1010.0,,Durgapur
2021-04-01 00:00:00,30.2,23.2,38.1,7.2,,1007.6,,Durgapur
2021-05-01 00:00:00,29.2,25.0,35.7,192.0,,1004.8,,Durgapur
2021-06-01 00:00:00,28.6,25.6,32.7,274.7,,1001.6,,Durgapur
2021-07-01 00:00:00,28.0,25.4,31.7,510.7,,1000.7,,Durgapur
2021-08-01 00:00:00,27.6,24.8,31.5,240.9,,1003.8,,Durgapur
2021-09-01 00:00:00,26.7,24.2,30.4,353.1,,1005.1,,Durgapur
2021-10-01 00:00:00,26.3,22.8,30.9,140.1,,1008.8,,Durgapur
2021-11-01 00:00:00,21.7,16.9,27.8,38.7,,1012.7,,Durgapur
2021-12-01 00:00:00,18.9,13.9,26.3,154.2,,1016.2,,Durgapur
2022-01-01 00:00:00,16.9,12.1,23.4,20.5,,1015.2,,Durgapur
2022-02-01 00:00:00,19.1,12.5,27.1,33.5,,1013.0,,Durgapur
2022-03-01 00:00:00,26.3,19.2,34.5,0.0,,1008.8,,Durgapur
2022-04-01 00:00:00,31.2,24.8,39.7,18.1,,1005.3,,Durgapur
2022-05-01 00:00:00,29.6,25.2,36.2,,,1002.4,,Durgapur
2022-06-01 00:00:00,29.8,26.3,35.0,143.2,,1001.0,,Durgapur
2022-07-01 00:00:00,28.0,24.0,32.5,142.7,,1001.8,,Durgapur
2022-08-01 00:00:00,27.4,24.7,31.5,346.4,,1002.3,,Durgapur
2022-09-01 00:00:00,27.2,24.8,31.0,316.0,,1005.2,,Durgapur
2022-10-01 00:00:00,25.8,22.3,30.6,121.1,,1010.3,,Durgapur
2022-11-01 00:00:00,22.3,16.8,28.8,0.0,,1013.1,,Durgapur
2022-12-01 00:00:00,19.3,13.6,26.4,0.4,,1013.9,,Durgapur
2023-01-01 00:00:00,18.7,12.5,26.0,0.0,,1015.8,,Durgapur
2023-02-01 00:00:00,22.4,15.0,30.2,0.0,,1013.1,,Durgapur
2023-03-01 00:00:00,26.1,19.9,33.1,55.6,,1011.7,,Durgapur
2023-04-01 00:00:00,30.3,23.2,37.7,37.3,,1007.4,,Durgapur
2023-05-01 00:00:00,30.8,25.4,37.8,64.6,,1005.3,,Durgapur
2023-06-01 00:00:00,32.3,28.0,38.2,111.3,,1000.4,,Durgapur
2023-07-01 00:00:00,28.9,26.1,32.9,139.3,,1001.7,,Durgapur
2023-08-01 00:00:00,28.4,25.8,32.2,255.3,,1001.9,,Durgapur
2023-09-01 00:00:00,27.7,25.2,31.6,331.4,,1003.9,,Durgapur
2023-10-01 00:00:00,26.1,22.1,31.1,131.0,,1010.3,,Durgapur
2023-11-01 00:00:00,23.3,18.3,29.2,5.9,,1014.5,,Durgapur
2023-12-01 00:00:00,19.1,14.4,25.1,65.9,,1015.9,,Durgapur
2024-01-01 00:00:00,16.9,11.3,23.2,13.2,,1016.7,,Durgapur
2024-02-01 00:00:00,20.9,14.9,27.6,9.8,,1015.5,,Durgapur
2024-03-01 00:00:00,25.3,18.9,32.7,51.1,,1011.8,,Durgapur
2024-04-01 00:00:00,32.5,25.0,39.8,2.5,,1005.7,,Durgapur
2024-05-01 00:00:00,30.7,26.1,36.5,102.3,,1003.3,,Durgapur
2024-06-01 00:00:00,32.0,27.9,37.8,136.9,,1000.1,,Durgapur
2024-07-01 00:00:00,28.6,26.1,32.3,198.6,,998.9,,Durgapur
2024-08-01 00:00:00,,,,,,,,Durgapur
2024-09-01 00:00:00,28.1,,,,,1002.9,,Durgapur
2024-10-01 00:00:00,26.6,23.6,30.8,141.7,,1009.2,,Durgapur
2024-11-01 00:00:00,23.4,18.4,29.1,0.0,,1013.3,,Durgapur
2024-12-01 00:00:00,19.5,14.1,26.2,,,1014.8,,Durgapur
2025-01-01 00:00:00,18.8,13.0,25.8,0.0,,1014.8,,Durgapur
2025-02-01 00:00:00,22.8,16.4,30.4,16.1,,1013.4,,Durgapur
2025-03-01 00:00:00,,,,,,,,Durgapur
2025-04-01 00:00:00,28.6,23.5,35.1,51.2,,1007.3,,Durgapur
2025-05-01 00:00:00,29.3,25.3,34.8,176.1,,1003.5,,Durgapur
2025-06-01 00:00:00,28.8,25.7,33.0,392.5,,1000.2,,Durgapur
2025-07-01 00:00:00,27.8,25.5,31.3,492.8,,998.7,,Durgapur
2025-08-01 00:00:00,27.6,25.2,31.4,223.8,,1003.2,,Durgapur
2025-09-01 00:00:00,27.4,25.0,31.8,216.3,,1005.5,,Durgapur
2025-10-01 00:00:00,26.6,23.1,31.0,124.0,,1009.6,,Durgapur
2025-11-01 00:00:00,21.8,17.0,27.9,1.6,,1013.6,,Durgapur
2025-12-01 00:00:00,17.9,12.5,24.5,0.2,,1015.5,,Durgapur
2020-01-01 00:00:00,,,,,,,,Asansol
2020-02-01 00:00:00,,,,,,,,Asansol
2020-03-01 00:00:00,,,,,,,,Asansol
2020-04-01 00:00:00,,,,,,,,Asansol
2020-05-01 00:00:00,,,,,,,,Asansol
2020-06-01 00:00:00,,,,,,,,Asansol
2020-07-01 00:00:00,,,,,,,,Asansol
2020-08-01 00:00:00,,,,,,,,Asansol
2020-09-01 00:00:00,,,,,,,,Asansol
2020-10-01 00:00:00,,,,,,,,Asansol
2020-11-01 00:00:00,,,,,,,,Asansol
2020-12-01 00:00:00,,,,,,,,Asansol
2021-01-01 00:00:00,18.8,12.1,27.7,,,1014.1,,Asansol
2021-02-01 00:00:00,21.2,13.8,30.1,2.4,,1013.9,,Asansol
2021-03-01 00:00:00,26.9,19.2,35.5,0.5,,1010.0,,Asansol
2021-04-01 00:00:00,30.2,23.2,38.1,7.2,,1007.6,,Asansol
2021-05-01 00:00:00,29.2,25.0,35.7,192.0,,1004.8,,Asansol
2021-06-01 00:00:00,28.6,25.6,32.7,274.7,,1001.6,,Asansol
2021-07-01 00:00:00,28.0,25.4,31.7,510.7,,1000.7,,Asansol
2021-08-01 00:00:00,27.6,24.8,31.5,240.9,,1003.8,,Asansol
2021-09-01 00:00:00,26.7,24.2,30.4,353.1,,1005.1,,Asansol
2021-10-01 00:00:00,26.3,22.8,30.9,140.1,,1008.8,,Asansol
2021-11-01 00:00:00,21.7,16.9,27.8,38.7,,1012.7,,Asansol
2021-12-01 00:00:00,18.9,13.9,26.3,154.2,,1016.2,,Asansol
2022-01-01 00:00:00,16.9,12.1,23.4,20.5,,1015.2,,Asansol
2022-02-01 00:00:00,19.1,12.5,27.1,33.5,,1013.0,,Asansol
2022-03-01 00:00:00,26.3,19.2,34.5,0.0,,1008.8,,Asansol
2022-04-01 00:00:00,31.2,24.8,39.7,18.1,,1005.3,,Asansol
2022-05-01 00:00:00,29.6,25.2,36.2,,,1002.4,,Asansol
2022-06-01 00:00:00,29.8,26.3,35.0,143.2,,1001.0,,Asansol
2022-07-01 00:00:00,28.0,24.0,32.5,142.7,,1001.8,,Asansol
2022-08-01 00:00:00,27.4,24.7,31.5,346.4,,1002.3,,Asansol
2022-09-01 00:00:00,26.9,24.6,31.1,307.7,,1005.7,,Asansol
2022-10-01 00:00:00,25.6,22.0,30.9,147.5,,1010.6,,Asansol
2022-11-01 00:00:00,22.4,16.8,29.6,0.0,,1013.5,,Asansol
2022-12-01 00:00:00,19.6,13.4,27.9,0.0,,1014.0,,Asansol
2023-01-01 00:00:00,19.1,12.4,27.8,0.0,,1015.9,,Asansol
2023-02-01 00:00:00,22.6,14.6,32.0,0.0,,1013.6,,Asansol
2023-03-01 00:00:00,25.9,19.5,34.0,62.8,,1012.0,,Asansol
2023-04-01 00:00:00,30.1,23.2,38.2,10.3,,1007.9,,Asansol
2023-05-01 00:00:00,30.5,24.9,38.0,43.3,,1006.0,,Asansol
2023-06-01 00:00:00,31.9,27.4,38.2,115.0,,1001.5,,Asansol
2023-07-01 00:00:00,28.4,25.5,32.9,181.9,,1002.3,,Asansol
2023-08-01 00:00:00,27.9,25.5,32.0,258.0,,1003.1,,Asansol
2023-09-01 00:00:00,27.2,24.9,31.7,357.5,,1004.5,,Asansol
2023-10-01 00:00:00,26.3,21.7,33.0,116.1,,1011.1,,Asansol
2023-11-01 00:00:00,23.2,17.9,30.2,7.7,,1014.7,,Asansol
2023-12-01 00:00:00,19.2,14.2,26.3,70.0,,1016.0,,Asansol
2024-01-01 00:00:00,17.0,11.1,24.4,5.2,,1016.6,,Asansol
2024-02-01 00:00:00,21.1,14.6,29.2,7.5,,1015.6,,Asansol
2024-03-01 00:00:00,25.5,18.5,34.2,51.4,,1012.0,,Asansol
2024-04-01 00:00:00,31.9,24.7,39.4,1.7,,1007.1,,Asansol
2024-05-01 00:00:00,31.6,25.7,40.4,95.2,,1004.1,,Asansol
2024-06-01 00:00:00,31.4,27.0,38.2,157.8,,1001.4,,Asansol
2024-07-01 00:00:00,28.0,25.5,32.3,284.4,,1000.2,,Asansol
2024-08-01 00:00:00,,,,,,,,Asansol
2024-09-01 00:00:00,28.1,,,,,1002.9,,Asansol
2024-10-01 00:00:00,27.1,23.5,32.8,124.1,,1009.8,,Asansol
2024-11-01 00:00:00,23.9,18.3,30.6,0.1,,1013.8,,Asansol
2024-12-01 00:00:00,19.5,14.1,26.2,,,1014.8,,Asansol
2025-01-01 00:00:00,20.4,13.1,30.4,0.0,,1014.9,,Asansol
2025-02-01 00:00:00,24.6,17.0,34.5,17.2,,1013.8,,Asansol
2025-03-01 00:00:00,,,,,,,,Asansol
2025-04-01 00:00:00,30.8,23.9,40.5,83.9,,1007.7,,Asansol
2025-05-01 00:00:00,30.1,25.4,37.4,123.4,,1004.0,,Asansol
2025-06-01 00:00:00,29.2,25.7,34.6,328.0,,1001.3,,Asansol
2025-07-01 00:00:00,27.7,25.2,31.9,445.1,,1000.1,,Asansol
2025-08-01 00:00:00,27.5,24.9,31.6,223.8,,1004.1,,Asansol
2025-09-01 00:00:00,27.4,25.0,31.8,216.3,,1005.5,,Asansol
2025-10-01 00:00:00,27.3,23.4,32.5,123.0,,1010.0,,Asansol
2025-11-01 00:00:00,22.6,17.0,29.2,0.3,,1014.2,,Asansol
2025-12-01 00:00:00,19.3,12.5,27.7,0.0,,1015.9,,Asansol
2020-01-01 00:00:00,,,,,,,,Rourkela
2020-02-01 00:00:00,,,,,,,,Rourkela
2020-03-01 00:00:00,,,,,,,,Rourkela
2020-04-01 00:00:00,,,,,,,,Rourkela
2020-05-01 00:00:00,,,,,,,,Rourkela
2020-06-01 00:00:00,,,,,,,,Rourkela
2020-07-01 00:00:00,,,,,,,,Rourkela
2020-08-01 00:00:00,27.7,,,,,,,Rourkela
2020-09-01 00:00:00,,,,,,,,Rourkela
2020-10-01 00:00:00,,,,,,,,Rourkela
2020-11-01 00:00:00,,,,,,,,Rourkela
2020-12-01 00:00:00,,,,,,,,Rourkela
2021-01-01 00:00:00,21.1,13.7,29.5,,,1013.9,,Rourkela
2021-02-01 00:00:00,22.1,13.7,31.2,6.0,,1014.3,,Rourkela
2021-03-01 00:00:00,28.3,19.8,37.0,27.4,,1010.4,,Rourkela
2021-04-01 00:00:00,31.3,23.5,39.4,0.4,,1008.0,,Rourkela
2021-05-01 00:00:00,31.0,24.9,36.4,138.5,,1004.8,,Rourkela
2021-06-01 00:00:00,29.4,25.1,33.1,174.4,,1002.3,,Rourkela
2021-07-01 00:00:00,28.6,25.0,31.9,243.4,,1001.5,,Rourkela
2021-08-01 00:00:00,28.6,26.1,32.2,270.3,,1003.5,,Rourkela
2021-09-01 00:00:00,27.9,25.5,31.4,414.8,,1004.4,,Rourkela
2021-10-01 00:00:00,26.9,23.0,31.8,117.0,,1008.8,,Rourkela
2021-11-01 00:00:00,23.4,18.6,29.3,93.0,,1012.8,,Rourkela
2021-12-01 00:00:00,19.6,14.5,26.0,43.2,,1016.3,,Rourkela
2022-01-01 00:00:00,18.1,13.1,24.3,24.2,,1015.1,,Rourkela
2022-02-01 00:00:00,21.0,14.1,28.8,22.8,,1012.8,,Rourkela
2022-03-01 00:00:00,28.0,20.2,36.3,0.0,,1009.0,,Rourkela
2022-04-01 00:00:00,33.2,25.6,41.3,0.7,,1005.4,,Rourkela
2022-05-01 00:00:00,31.7,26.5,38.6,,,1002.2,,Rourkela
2022-06-01 00:00:00,30.5,26.9,35.9,169.0,,1001.5,,Rourkela
2022-07-01 00:00:00,28.5,26.0,32.2,326.3,,1001.0,,Rourkela
2022-08-01 00:00:00,28.1,25.6,31.7,518.3,,1001.5,,Rourkela
2022-09-01 00:00:00,28.0,25.4,32.1,320.6,,1005.2,,Rourkela
2022-10-01 00:00:00,25.8,21.9,31.2,97.5,,1010.7,,Rourkela
2022-11-01 00:00:00,22.3,16.1,29.4,0.0,,1013.7,,Rourkela
2022-12-01 00:00:00,20.8,14.3,28.3,0.0,,1014.2,,Rourkela
2023-01-01 00:00:00,20.6,14.7,28.1,0.0,,1015.6,,Rourkela
2023-02-01 00:00:00,23.2,15.7,31.2,0.0,,1013.5,,Rourkela
2023-03-01 00:00:00,26.7,20.4,33.7,43.6,,1012.1,,Rourkela
2023-04-01 00:00:00,29.9,22.9,37.4,18.6,,1008.6,,Rourkela
2023-05-01 00:00:00,32.5,26.1,39.6,17.6,,1005.7,,Rourkela
2023-06-01 00:00:00,33.0,28.0,39.1,172.8,,1000.9,,Rourkela
2023-07-01 00:00:00,29.1,26.4,33.2,309.0,,1001.4,,Rourkela
2023-08-01 00:00:00,28.3,25.7,32.1,374.8,,1003.1,,Rourkela
2023-09-01 00:00:00,27.9,25.5,31.8,340.0,,1004.0,,Rourkela
2023-10-01 00:00:00,26.3,21.9,31.7,88.6,,1010.9,,Rourkela
2023-11-01 00:00:00,23.5,18.4,29.7,3.4,,1014.9,,Rourkela
2023-12-01 00:00:00,19.5,14.4,25.3,74.2,,1016.3,,Rourkela
2024-01-01 00:00:00,19.3,14.2,25.5,56.6,,1016.3,,Rourkela
2024-02-01 00:00:00,22.6,16.8,29.2,28.7,,1015.5,,Rourkela
2024-03-01 00:00:00,26.0,19.6,33.4,17.8,,1012.1,,Rourkela
2024-04-01 00:00:00,30.8,23.9,38.1,8.7,,1007.5,,Rourkela
2024-05-01 00:00:00,32.4,27.1,38.7,13.8,,1003.6,,Rourkela
2024-06-01 00:00:00,32.1,28.1,37.1,118.0,,1001.2,,Rourkela
2024-07-01 00:00:00,28.6,26.5,31.6,520.0,,999.1,,Rourkela
